delivery_partner_id,name,city,vehicle_type,rating
3096,Carol Allen,Porbandar,scooter,3.9
3097,Stephanie Farmer,Ahmedabad,bicycle,4.4
3098,Erik Morales,Himmatnagar,bike,4.1
3099,Russell Wong,Veraval,bicycle,4.7
3100,Ricky Huynh,Veraval,scooter,4.2
3101,Jeremy Wallace,Bhavnagar,scooter,4.7
3102,Michael Webb,Godhra,bike,4.9
3103,Kimberly Moore,Nadiad,bike,4.7
3104,Michelle Carpenter,Himmatnagar,bicycle,4.3
3105,Michael Bernard,Jamnagar,bike,4.2
3106,Kristina Harper,Vadodara,bike,4.0
3107,Mark Lopez,Modasa,scooter,4.4
3108,Billy York,Modasa,bicycle,4.1
3109,Teresa Johnson,Dahod,bike,4.0
3110,James Smith,Mehsana,bike,3.9
3111,Frank Jennings,Amreli,scooter,3.7
3112,Dylan Shields,Surendranagar,bicycle,3.6
3113,Sarah Coleman,Junagadh,bicycle,4.9
3114,Randall Jackson,Surendranagar,bicycle,4.2
3115,Joshua Kennedy,Morbi,bike,4.3
3116,Ryan Ali,Navsari,scooter,3.9
3117,Sally Jackson,Bhavnagar,bike,4.5
3118,Trevor Kim,Vadodara,bicycle,4.7
3119,Ms. Heidi Delgado,Jamnagar,scooter,3.7
3120,Sandra Holder,Rajkot,scooter,3.8
3121,Brandon Russo,Anand,scooter,3.9
3122,Ariel Landry,Nadiad,scooter,4.1
3123,Nicholas Lara,Ankleshwar,bicycle,3.9
3124,Ebony James,Vadodara,bike,3.6
3125,Joanna Simmons,Rajkot,bike,4.3
3126,Suzanne Smith,Amreli,bike,3.8
3127,Tara Williams,Ahmedabad,bike,4.5
3128,Brandon Lewis,Mehsana,scooter,3.7
3129,Andrew Scott,Anand,bike,4.9
3130,Sonia Green,Dahod,bicycle,3.8
3131,Tiffany Smith,Amreli,scooter,4.4
3132,Paul Long,Junagadh,bike,4.3
3133,Donald Martin,Botad,bike,4.8
3134,Xavier Farrell,Bharuch,scooter,4.0
3135,John Anthony,Surat,bicycle,3.6
3136,Eddie Clark,Vadodara,bike,3.6
3137,Michael Li,Anand,scooter,3.9
3138,Glenn Garcia,Modasa,bicycle,3.7
3139,Anthony Juarez,Kalol,scooter,4.0
3140,Kelsey Dunlap,Palanpur,bicycle,4.8
3141,Mark Mccann,Vapi,scooter,4.9
3142,Charles Lambert,Veraval,bike,4.3
3143,Ian Charles,Anand,bicycle,4.4
3144,Jennifer Johnson,Porbandar,bike,4.6
3145,Brian Small,Anand,scooter,4.6
3146,Jennifer Conrad,Navsari,bicycle,3.8
3147,Ernest Scott,Mehsana,bicycle,4.5
3148,William Thompson,Surendranagar,bicycle,4.5
3149,Julie Holt,Morbi,scooter,4.4
3150,Dawn Evans,Navsari,bicycle,4.2
3151,Kristen Pittman,Amreli,scooter,4.5
3152,Donald Villanueva,Valsad,bicycle,4.8
3153,Judy Nguyen,Navsari,bike,4.1
3154,Patty Payne,Dahod,scooter,4.6
3155,Austin Smith,Anand,bicycle,3.7
3156,Kyle Everett,Gandhinagar,scooter,4.4
3157,Katelyn Torres,Himmatnagar,bicycle,4.0
3158,Randy Swanson,Navsari,bicycle,4.0
3159,Tim Fuller,Modasa,bicycle,4.9
3160,Michael Jackson,Ankleshwar,bike,3.6
3161,Clayton Matthews,Valsad,scooter,4.7
3162,Desiree Rice,Kalol,bike,4.5
3163,Brittany Berg,Bharuch,bicycle,4.3
3164,Sean Knight,Deesa,scooter,4.6
3165,Kelsey Ortega,Mehsana,scooter,4.2
3166,Joe Davenport,Kalol,bike,3.6
3167,Richard Clark,Bhavnagar,bicycle,4.4
3168,Jose Barnett,Gandhinagar,bike,4.2
3169,Danielle Sanchez,Junagadh,bike,4.0
3170,Roy Fuentes,Gandhinagar,scooter,4.3
3171,Paula Anderson,Kalol,bicycle,4.3
3172,Monica Jones,Palanpur,bike,4.0
3173,Stephanie Jones,Amreli,bike,4.4
3174,Alexis Smith,Junagadh,bicycle,4.5
3175,Jacob Brown,Modasa,scooter,4.2
3176,Dr. Ashley Dunn,Godhra,scooter,3.5
3177,Wendy Kane,Valsad,scooter,4.0
3178,Mackenzie Jefferson,Anand,bicycle,3.5
3179,Jennifer Erickson,Anand,bicycle,3.6
3180,Lauren Fernandez,Vyara,bicycle,3.9
3181,Kathleen Sanders,Jamnagar,bicycle,4.6
3182,Nicole Dennis,Bharuch,bike,4.4
3183,Alison White,Deesa,bicycle,4.4
3184,Stephanie Boone,Navsari,scooter,4.6
3185,Maxwell Doyle,Nadiad,scooter,4.2
3186,Aaron Clark,Bhavnagar,bicycle,3.6
3187,Jeff Cook,Rajkot,bike,4.6
3188,Howard Perez,Modasa,scooter,3.8
3189,Connie Brewer,Surendranagar,bike,3.6
3190,Patricia Welch,Amreli,bike,3.8
3191,Cameron Bell,Surendranagar,bike,4.4
3192,Curtis Green,Ankleshwar,bike,3.9
3193,Jill Reese,Surat,bicycle,3.7
3194,Toni Chen,Navsari,scooter,4.0
3195,Jason Coffey,Vadodara,scooter,3.9
3196,Jared Moore,Himmatnagar,scooter,4.2
3197,Timothy English,Anand,scooter,3.8
3198,Dana Holt,Vyara,bicycle,3.6
3199,Jenna Mcfarland,Ankleshwar,bicycle,3.8
3200,Derrick White,Kalol,bike,3.7
3201,Carolyn Franco,Kalol,bicycle,4.9
3202,Barbara Edwards,Botad,bike,4.1
3203,Richard Wells,Godhra,bike,4.8
3204,Suzanne Parsons,Deesa,scooter,4.4
3205,Jasmin Stevens,Botad,scooter,3.7
3206,Michael Scott,Gandhinagar,bicycle,4.5
3207,Brian Reese,Nadiad,scooter,4.6
3208,Eric Smith,Amreli,scooter,4.5
3209,Shawn Scott,Ahmedabad,scooter,4.1
3210,James Monroe,Patan,bicycle,4.7
3211,Rachael Chan,Morbi,scooter,4.5
3212,Adam Johnson MD,Surendranagar,bicycle,4.0
3213,Scott Miller,Botad,bike,3.7
3214,Jeffrey Norton,Palanpur,scooter,3.6
3215,Cindy Mcmillan,Junagadh,bike,4.5
3216,Adam Everett,Ankleshwar,bike,4.1
3217,Cynthia Stevenson,Junagadh,bicycle,3.7
3218,Joseph Mcintosh,Vyara,bike,4.1
3219,Joseph Gonzalez,Gandhinagar,bike,4.4
3220,Daniel Mooney,Gandhinagar,bicycle,4.1
3221,David Brennan,Surat,bike,4.7
3222,Paul Patel,Ahmedabad,bicycle,3.8
3223,Amy Carson,Mehsana,bicycle,4.5
3224,Caleb Griffin,Deesa,scooter,4.6
3225,Susan Dixon,Bhavnagar,bicycle,3.7
3226,Matthew Johnson,Godhra,scooter,4.2
3227,John Santana,Vadodara,bike,4.9
3228,Melissa Williams,Nadiad,bicycle,4.4
3229,Joann Sampson,Modasa,bicycle,4.4
3230,Edward Smith,Gandhinagar,bike,4.3
3231,Andrew Torres,Vyara,scooter,3.7
3232,Sandra Kelly,Veraval,bike,4.4
3233,Brett Martinez,Kalol,bike,3.6
3234,Lauren Powers,Amreli,bicycle,4.4
3235,Matthew Poole,Ankleshwar,scooter,4.4
3236,Heather Gutierrez MD,Modasa,bike,4.5
3237,Jason Lee,Junagadh,bike,4.4
3238,Michael Bell,Kalol,bike,4.1
3239,Robert Payne,Ahmedabad,scooter,4.5
3240,Michael Barrera,Porbandar,bicycle,4.8
3241,Mrs. Jenny Phelps,Valsad,bike,4.5
3242,Christopher Mann,Godhra,scooter,3.9
3243,Stephanie Merritt,Dahod,bike,4.3
3244,Joseph Anderson,Himmatnagar,bicycle,3.9
3245,Anthony Greer,Vapi,scooter,4.4
3246,Joel Oconnor,Surendranagar,bike,4.3
3247,Anthony Hicks,Bhavnagar,bike,4.4
3248,Paul Fox,Valsad,bike,4.0
3249,Nicholas Mendez,Palanpur,bike,4.2
3250,Teresa Daniels,Rajkot,bike,4.9
3251,Lisa Chandler,Patan,scooter,4.1
3252,Kelsey Garcia,Veraval,scooter,3.7
3253,Sierra Johnson,Vapi,bike,3.6
3254,Rebecca Cruz,Kalol,scooter,4.3
3255,Christopher Foster,Vyara,scooter,4.4
3256,Nicholas Mullins,Jamnagar,scooter,3.6
3257,Susan Rowe DVM,Vyara,scooter,4.9
3258,John Kirk,Godhra,bike,3.5
3259,Ian Brown,Nadiad,bicycle,4.3
3260,Sierra Hudson,Nadiad,scooter,3.8
3261,John Cooper,Surendranagar,bike,3.9
3262,Michelle Oneal,Ankleshwar,bicycle,4.5
3263,Megan Patton,Botad,bike,4.2
3264,Scott House,Anand,bike,4.5
3265,Daniel Lewis,Jamnagar,bike,4.8
3266,Bryan Bolton,Mehsana,bicycle,3.7
3267,Rodney Bauer,Patan,bike,3.6
3268,Justin Harmon,Deesa,bicycle,4.2
3269,Angela Santos,Deesa,bicycle,4.2
3270,Dana Hopkins,Botad,bike,4.4
3271,Timothy Wright,Navsari,bike,4.4
3272,Susan Nicholson,Jamnagar,bike,4.8
3273,Alison Gates,Dahod,bicycle,4.3
3274,Brandon Stevens,Valsad,bicycle,4.6
3275,Nathan Jones,Jamnagar,scooter,4.2
3276,Angela Hancock,Himmatnagar,bicycle,3.7
3277,Hannah Johnson,Vapi,scooter,3.8
3278,Nancy Rivera,Vadodara,bicycle,3.6
3279,Brett Farley,Deesa,scooter,3.8
3280,Lisa Walker,Porbandar,bike,3.7
3281,Henry Andrade,Morbi,bike,4.2
3282,Carl Bray,Ahmedabad,bike,4.5
3283,Anthony Hernandez,Veraval,scooter,4.4
3284,Mary Brady,Modasa,scooter,3.8
3285,Lisa Blair,Palanpur,scooter,4.3
3286,George Massey,Veraval,bike,4.2
3287,Sara Newton,Morbi,scooter,4.3
3288,Kayla Massey,Bhavnagar,bike,4.0
3289,Edward Frost,Bhavnagar,bicycle,3.8
3290,Alyssa Marshall,Surendranagar,bike,4.8
3291,Brandon Davis,Anand,bicycle,4.2
3292,Kimberly Duncan,Dahod,bike,4.7
3293,Michelle Martinez,Dahod,bicycle,4.8
3294,Benjamin Thompson,Kalol,bike,3.6
3295,Michele Bell,Junagadh,scooter,4.4
3296,Sylvia Rowe,Botad,scooter,4.4
3297,Matthew Schneider,Valsad,scooter,4.4
3298,Tiffany Griffin,Valsad,scooter,4.2
3299,Kristin Nunez,Rajkot,bike,4.6
3300,Angel Brown,Jamnagar,scooter,4.4
3301,Tracy Clarke,Valsad,scooter,4.5
3302,David Owens,Porbandar,bicycle,3.6
3303,Jessica Combs,Patan,bike,4.3
3304,Vanessa Mitchell,Vyara,bike,4.0
3305,Matthew Trevino,Deesa,bicycle,3.8
3306,Brian Meyers,Valsad,scooter,4.7
3307,Isaiah Hinton,Morbi,scooter,4.5
3308,Erin Swanson,Morbi,scooter,4.4
3309,David Graham,Vyara,bicycle,4.5
3310,Brian Goodman,Veraval,bicycle,4.7
3311,Jeffrey Simpson,Rajkot,bicycle,4.3
3312,Kyle Brown,Veraval,bike,4.5
3313,Dr. Makayla Bentley,Valsad,bicycle,4.9
3314,Mrs. Shari Collins,Modasa,scooter,4.0
3315,Jessica Reed,Junagadh,scooter,4.9
3316,Keith Leon,Surat,bicycle,3.8
3317,James Reyes,Himmatnagar,bike,4.7
3318,Morgan Jimenez,Vyara,bicycle,4.6
3319,Joseph Powell,Junagadh,bike,4.8
3320,Debra Knight,Navsari,bicycle,4.5
3321,Russell Rodriguez,Vadodara,scooter,4.4
3322,Miguel Grant,Godhra,bicycle,3.7
3323,John Diaz,Rajkot,scooter,4.0
3324,George Anderson,Amreli,bicycle,4.2
3325,Andrea Reid,Godhra,bike,4.7
3326,Susan Lang,Ahmedabad,scooter,4.2
3327,Briana Brewer,Palanpur,bike,4.7
3328,Christine Parks,Navsari,bicycle,4.7
3329,David Wright,Dahod,scooter,4.8
3330,Michelle Garcia,Surendranagar,scooter,3.8
3331,Rachel Hubbard,Gandhinagar,bike,4.4
3332,Brooke Harris,Vapi,bike,4.5
3333,Robert Torres,Vapi,scooter,4.1
3334,Luis Calderon,Kalol,bicycle,4.2
3335,Amy Simmons,Mehsana,bicycle,4.2
3336,Christopher Mccarthy,Surendranagar,bicycle,4.2
3337,Diana Curry,Nadiad,bicycle,3.6
3338,Joseph Brown,Botad,bike,4.5
3339,Kimberly Duffy,Vyara,scooter,4.9
3340,Donald Jarvis,Himmatnagar,bike,4.4
3341,Shirley Reyes,Modasa,bicycle,4.8
3342,Kyle Strong,Palanpur,scooter,3.6
3343,Scott Arellano,Ahmedabad,bike,4.3
3344,Christopher Bowen,Valsad,bicycle,3.6
3345,Mitchell Williams,Godhra,scooter,3.6
3346,Dana Davis,Surendranagar,bike,3.9
3347,Stephen Schmidt,Surendranagar,bicycle,4.9
3348,Matthew Garcia,Modasa,scooter,4.8
3349,Reginald Porter,Botad,bicycle,4.8
3350,Christina Ward,Valsad,bike,3.7
3351,Robin Alvarado,Ankleshwar,scooter,3.7
3352,Eric Hamilton,Ankleshwar,bike,3.9
3353,Donald Smith,Gandhinagar,scooter,3.6
3354,Caitlin Dorsey,Palanpur,bike,3.6
3355,Heather Newton,Dahod,bicycle,4.8
3356,Adam Phillips,Junagadh,bicycle,4.2
3357,Scott Hopkins,Deesa,bicycle,4.4
3358,Willie Bell,Dahod,bicycle,4.6
3359,Mary Mann,Veraval,bike,4.3
3360,Maurice Burns,Botad,bike,3.5
3361,Emily Young,Dahod,bicycle,3.6
3362,Steven Evans,Bhavnagar,bicycle,3.7
3363,Jonathan Nelson,Kalol,bicycle,4.7
3364,Penny Perez,Mehsana,scooter,4.9
3365,Mary Ellison,Modasa,bike,4.0
3366,Jesse Phillips Jr.,Vapi,bicycle,4.5
3367,Brian Lara,Jamnagar,bike,4.3
3368,Joseph Howard,Anand,bike,4.2
3369,Heather Lopez,Ahmedabad,scooter,4.3
3370,Victor Smith,Palanpur,scooter,4.3
3371,Austin Carroll,Kalol,bike,3.9
3372,Paul Lindsey,Surat,scooter,3.6
3373,Brian Pollard,Himmatnagar,bike,4.0
3374,Tracy Edwards,Nadiad,bicycle,4.5
3375,Daniel West,Vadodara,bicycle,3.8
3376,James Glenn,Vapi,bicycle,4.2
3377,Melissa Taylor,Dahod,scooter,3.6
3378,Alex Harris,Surendranagar,scooter,3.9
3379,Denise Torres,Vadodara,scooter,3.9
3380,Jessica Hernandez,Morbi,bicycle,4.5
3381,Heather Fisher,Nadiad,bicycle,3.8
3382,Michael Beard,Surat,scooter,4.5
3383,John Clarke,Rajkot,bike,4.1
3384,Ernest Rodriguez,Amreli,scooter,4.0
3385,Jesus Buckley,Bharuch,bicycle,4.0
3386,Tiffany Reyes,Botad,bicycle,3.9
3387,Tracy Powell,Bharuch,bike,3.6
3388,Daisy White,Jamnagar,bicycle,3.8
3389,Chris Reynolds,Dahod,bicycle,4.2
3390,Jennifer Herrera,Patan,bike,4.0
3391,Ashley Salinas,Palanpur,bicycle,3.9
3392,Seth Hernandez,Palanpur,bicycle,4.3
3393,John Brewer,Vadodara,bicycle,3.7
3394,Natalie Valenzuela,Junagadh,bicycle,4.8
3395,Richard Wilson,Valsad,bike,4.1
3396,Ryan Cooper,Gandhinagar,bicycle,4.0
3397,Jennifer May,Himmatnagar,bicycle,3.7
3398,John Leonard,Veraval,scooter,3.7
3399,Danielle Reyes,Anand,bicycle,3.6
3400,Nicole Weeks,Rajkot,bicycle,4.4
3401,Taylor Robbins,Anand,scooter,4.3
3402,Anna Price,Mehsana,scooter,4.7
3403,Jasmine Santos,Kalol,bicycle,3.7
3404,Jeffrey Taylor,Jamnagar,scooter,3.7
3405,Jennifer Martinez,Surendranagar,scooter,4.7
3406,Daniel Roberts,Vadodara,scooter,4.4
3407,Peter Hamilton,Valsad,bike,4.7
3408,Karen Lane,Bhavnagar,bike,4.7
3409,Melissa Cunningham,Surat,scooter,4.2
3410,Wayne Lopez,Anand,bike,4.2
3411,Kelly Bailey,Vapi,scooter,4.7
3412,Dale Castro,Bhavnagar,scooter,4.5
3413,Bobby Alvarez,Navsari,bike,4.0
3414,Brian Hall,Anand,bike,4.3
3415,Mrs. Crystal Herrera,Mehsana,scooter,4.6
3416,John Bishop,Gandhinagar,bike,3.9
3417,Lisa Nash,Amreli,bike,4.7
3418,Olivia Sparks,Navsari,scooter,3.6
3419,Andrew Long,Himmatnagar,scooter,4.7
3420,Abigail Romero,Veraval,scooter,3.9
3421,Kimberly Warner,Navsari,bicycle,3.6
3422,Rebecca Pennington,Himmatnagar,bike,3.5
3423,Wayne Mcconnell,Mehsana,scooter,4.3
3424,Matthew Holmes,Navsari,scooter,3.7
3425,Kevin Winters,Morbi,bicycle,3.5
3426,Rebekah Tucker,Himmatnagar,bike,3.6
3427,William Velez,Navsari,bike,3.8
3428,Lauren Adams,Nadiad,bicycle,3.6
3429,Katherine Smith MD,Veraval,scooter,4.6
3430,Sara Brown,Anand,bike,4.6
3431,Michael Miller,Deesa,scooter,3.7
3432,Adam Blair,Modasa,bike,4.2
3433,Crystal Torres,Anand,scooter,4.7
3434,Thomas Bean,Himmatnagar,bicycle,4.8
3435,Lisa Beard,Amreli,bike,3.7
3436,Jeremiah Miranda,Botad,bike,4.8
3437,Anna Harris,Himmatnagar,bike,3.9
3438,Michael Lynch,Deesa,scooter,4.2
3439,Elizabeth Skinner,Veraval,bike,4.8
3440,Henry Huber,Ahmedabad,bicycle,4.6
3441,William Benton,Kalol,bicycle,4.0
3442,Amanda Navarro,Surat,bike,4.5
3443,Leslie Walter,Amreli,scooter,4.8
3444,Thomas Reynolds,Ahmedabad,bike,4.8
3445,Stephanie Santiago,Ankleshwar,bike,4.1
3446,Theresa Nelson,Botad,bicycle,3.6
3447,Ashley Baxter,Ahmedabad,bicycle,4.5
3448,Douglas Mcgrath,Mehsana,scooter,4.7
3449,Amanda Reilly,Modasa,bike,4.7
3450,Gary Blake,Ahmedabad,scooter,4.4
3451,Jodi Hansen,Gandhinagar,scooter,3.8
3452,Bradley Hamilton,Navsari,bicycle,4.0
3453,Cody Marquez,Bharuch,bicycle,4.6
3454,Emily Ramirez,Junagadh,scooter,4.8
3455,Douglas Robertson,Ahmedabad,scooter,4.0
3456,Melissa Terry,Bhavnagar,bike,3.5
3457,Kimberly Hayes,Himmatnagar,scooter,4.5
3458,Melissa Orr,Anand,bicycle,4.2
3459,Heidi Lee,Morbi,scooter,4.3
3460,April Lawrence,Vapi,scooter,4.6
3461,Leonard Jones,Vapi,bike,3.6
3462,Timothy Stewart,Deesa,bike,3.7
3463,Logan Chambers,Junagadh,bicycle,4.7
3464,Susan Rivers,Bharuch,bicycle,4.7
3465,Ashley White,Jamnagar,bike,3.8
3466,Brittney Montoya,Surendranagar,scooter,4.7
3467,Kathryn Allen,Surendranagar,bicycle,3.8
3468,Lucas Nelson,Junagadh,bike,4.6
3469,Nicholas Harrison,Deesa,scooter,4.5
3470,Shirley King,Modasa,scooter,3.8
3471,William Jensen,Jamnagar,bicycle,4.0
3472,Kimberly Brown,Amreli,scooter,4.2
3473,Elaine Frazier,Junagadh,bike,4.3
3474,Morgan Waller,Modasa,bicycle,4.2
3475,Sarah Bender,Nadiad,scooter,4.8
3476,Daniel Vasquez,Gandhinagar,bike,4.8
3477,Daniel Gomez,Jamnagar,bicycle,3.7
3478,Susan Richard,Kalol,scooter,3.9
3479,Mark Anderson,Mehsana,scooter,3.9
3480,Christina Gonzalez,Morbi,scooter,4.2
3481,Rickey Nelson,Rajkot,bicycle,3.6
3482,Angela Thomas,Surat,bike,3.6
3483,Nancy Allen,Valsad,scooter,4.1
3484,John Miller,Surat,bicycle,4.0
3485,Mr. David Lee,Vapi,bike,4.1
3486,Courtney Lynn,Dahod,bike,4.2
3487,Brandon Johnson,Bhavnagar,bike,4.1
3488,Ms. Katrina Brown,Gandhinagar,bike,3.8
3489,Christopher Berger,Veraval,scooter,4.1
3490,Karen Ho,Vadodara,bike,4.5
3491,Kyle Riggs,Patan,bike,3.7
3492,Charles Davis,Jamnagar,bicycle,4.5
3493,Sean Kent,Palanpur,scooter,4.6
3494,Craig Weeks,Morbi,scooter,4.3
3495,Debra Mclaughlin,Ankleshwar,bicycle,4.1
3496,Julie White,Amreli,bike,3.9
3497,David Calhoun,Bharuch,bike,3.7
3498,Lauren Larson,Vadodara,scooter,3.6
3499,Maria Shaffer,Surat,bike,4.2
3500,Robert Downs,Vyara,bicycle,3.7
3501,Gary Martin,Surat,bike,4.6
3502,Matthew Little,Modasa,bike,4.1
3503,Thomas Munoz,Dahod,bike,3.7
3504,Ashley Williams,Surendranagar,bike,4.7
3505,Yvonne Morrow,Kalol,bicycle,4.8
3506,Natalie Conway,Mehsana,bike,4.3
3507,Amy Nicholson,Veraval,scooter,3.9
3508,Frank Watson,Ahmedabad,scooter,4.1
3509,Caroline Jones,Surat,bike,4.9
3510,Jason Soto,Navsari,bicycle,3.9
3511,Jennifer Oneill,Palanpur,bike,4.0
3512,Cathy Hernandez,Kalol,bike,3.7
3513,Debra Cole,Ahmedabad,scooter,3.6
3514,Brandon Grimes,Ankleshwar,bike,3.7
3515,Angela Hendricks,Botad,bike,3.6
3516,Mr. Brandon Maldonado,Ankleshwar,bike,3.6
3517,Kimberly Chavez,Anand,bike,4.4
3518,Tony Garcia,Surat,scooter,3.9
3519,Gina Reyes,Himmatnagar,scooter,4.5
3520,Tara Johnson,Himmatnagar,bike,3.6
3521,Richard Carter,Vapi,bike,4.7
3522,Nicole Simmons,Morbi,bike,4.1
3523,Jennifer Norton,Anand,bike,4.0
3524,Brett Lucas,Junagadh,scooter,4.6
3525,Jennifer Ramsey,Morbi,scooter,4.1
3526,David Keller,Modasa,bicycle,4.7
3527,James Anderson,Deesa,bike,4.2
3528,Bruce Wolfe,Botad,bicycle,4.3
3529,David Newman,Junagadh,bike,4.7
3530,Joseph Stone,Dahod,scooter,4.9
3531,Mr. Ronald Butler,Patan,bicycle,3.6
3532,Keith Carlson,Patan,bicycle,3.6
3533,Gary Cole,Deesa,scooter,3.8
3534,Christopher Conner,Vyara,bicycle,4.1
3535,Susan Ray,Kalol,bicycle,4.0
3536,Michael Smith DDS,Botad,bike,3.8
3537,Anthony Warren,Patan,bike,4.9
3538,Timothy Wilson,Kalol,bike,3.9
3539,William Crawford,Vyara,scooter,3.7
3540,David Barrett,Morbi,scooter,4.7
3541,Peter Fuentes,Morbi,scooter,3.7
3542,Vanessa Flores,Godhra,bike,4.2
3543,Ronnie Burton,Vapi,scooter,4.5
3544,Patrick Howell,Patan,scooter,4.8
3545,Terri Howell,Porbandar,bike,4.0
3546,Lisa Blair,Nadiad,bicycle,4.3
3547,Kevin Solis,Ankleshwar,bicycle,4.7
3548,Christopher Bolton,Veraval,bike,4.4
3549,Kristy Carlson,Navsari,bike,3.9
3550,Susan Anderson,Ankleshwar,bike,3.5
3551,Dana Brown,Rajkot,bicycle,4.0
3552,Andre Harris,Junagadh,scooter,3.5
3553,Robert Morrow,Palanpur,bicycle,4.2
3554,Tim Carpenter,Junagadh,bicycle,4.5
3555,Rhonda Jones,Modasa,bicycle,4.4
3556,Douglas Buchanan,Navsari,bicycle,3.9
3557,Rebecca Paul,Gandhinagar,bicycle,4.0
3558,Sara Hayes,Junagadh,bicycle,3.7
3559,Amanda Oneal,Mehsana,bike,3.7
3560,Bruce Graham,Dahod,bike,4.3
3561,Cathy Walsh,Bharuch,scooter,4.0
3562,Shawn Jenkins,Palanpur,bike,3.5
3563,Michael Nelson,Kalol,bicycle,3.6
3564,Chelsea Thompson,Godhra,bicycle,3.7
3565,Susan Holt,Jamnagar,bicycle,3.5
3566,Michelle Hernandez,Modasa,bicycle,3.8
3567,Rita Bryant,Rajkot,bike,4.3
3568,Elizabeth Smith,Junagadh,scooter,4.3
3569,Richard Cardenas,Veraval,bicycle,4.4
3570,Jessica Martin,Morbi,bicycle,3.9
3571,Monique Johnson,Gandhinagar,bike,3.7
3572,Stephanie James,Godhra,bicycle,4.1
3573,Taylor Rojas,Porbandar,bicycle,4.0
3574,Theresa Evans,Modasa,bicycle,3.7
3575,Renee Hughes,Amreli,bicycle,4.8
3576,Dylan Munoz,Palanpur,scooter,3.6
3577,Robert Johnson,Patan,bicycle,4.3
3578,Ms. Kathleen Castro,Vadodara,bike,3.8
3579,Rachel Carroll,Kalol,bike,4.9
3580,Benjamin Daniel,Deesa,scooter,4.0
3581,John Conner,Palanpur,bike,3.8
3582,Monica Williams,Patan,bicycle,3.8
3583,Laura Smith,Himmatnagar,bike,3.9
3584,Michael Williams,Bhavnagar,bike,3.5
3585,Christopher Murillo,Dahod,scooter,3.7
3586,Jessica Cabrera,Godhra,scooter,4.1
3587,Thomas Cummings,Himmatnagar,bicycle,4.1
3588,Tommy Bowman,Deesa,scooter,3.6
3589,William Boyd,Amreli,bicycle,4.1
3590,Michael Thompson,Deesa,bicycle,3.7
3591,David Johnson,Ahmedabad,bike,3.9
3592,Douglas Lopez,Bharuch,bike,4.8
3593,Michelle Fritz,Dahod,scooter,4.5
3594,Laura Hill,Palanpur,bicycle,4.0
3595,Katherine Klein,Kalol,bicycle,3.8
3596,Jared Hahn,Surendranagar,bicycle,4.1
3597,Andrew Moreno,Dahod,bicycle,4.6
3598,Kimberly King,Himmatnagar,bike,4.0
3599,Logan Li,Veraval,bike,4.6
3600,Edward Rodriguez,Mehsana,bike,4.4
3601,Christopher George,Himmatnagar,bike,4.8
3602,Kendra Blackburn,Veraval,bike,4.2
3603,Natalie Turner,Navsari,scooter,4.5
3604,Shelby Smith,Surat,scooter,4.0
3605,Wendy Mcpherson,Amreli,scooter,4.9
3606,Shane Vasquez,Gandhinagar,bike,4.4
3607,Tiffany Brooks,Veraval,bicycle,4.7
3608,Mark Simpson,Junagadh,bicycle,3.6
3609,Michele Hale,Anand,bike,4.3
3610,Paul Blake,Vapi,bike,4.3
3611,Tiffany Allen,Rajkot,bike,3.9
3612,Todd Perry,Porbandar,scooter,4.5
3613,James Horton,Godhra,bicycle,3.6
3614,Tracy Pineda,Mehsana,scooter,3.7
3615,Virginia Sims,Porbandar,bike,3.8
3616,Jason Kemp,Jamnagar,bicycle,3.7
3617,Timothy Malone,Godhra,bike,4.5
3618,Mrs. Dawn Mills,Junagadh,scooter,3.8
3619,Juan Barton,Ahmedabad,bike,4.5
3620,Scott Holt,Ankleshwar,scooter,4.5
3621,Mrs. Christina Price MD,Veraval,scooter,4.1
3622,Robert Hunt,Palanpur,scooter,4.8
3623,Melissa Parker,Ahmedabad,bike,4.7
3624,John Gates,Kalol,bike,4.9
3625,Sheryl Smith,Ankleshwar,bike,4.8
3626,Michele Beard,Palanpur,scooter,4.3
3627,Steven Chavez,Deesa,bike,4.9
3628,Benjamin Perkins,Veraval,bike,4.0
3629,Tiffany Lawrence,Amreli,bike,3.5
3630,Edwin Wallace,Ankleshwar,bike,3.8
3631,John Mills,Kalol,bike,4.8
3632,Julia Jones,Botad,scooter,4.7
3633,Christopher Dyer,Morbi,bike,3.9
3634,Thomas Miller,Junagadh,scooter,3.6
3635,Karen Vasquez,Dahod,scooter,4.7
3636,Beth Gray,Botad,scooter,4.7
3637,Jose Brown,Palanpur,bicycle,4.8
3638,Stephen Vang,Junagadh,scooter,4.2
3639,Joseph Cox,Vyara,scooter,3.8
3640,Andrea Thompson,Vapi,bike,4.0
3641,Kelly Adams,Surendranagar,scooter,3.8
3642,Shawn Butler,Mehsana,bike,4.1
3643,Alexa Hall,Vadodara,bike,4.1
3644,Kimberly Miles,Valsad,bicycle,4.0
3645,Melissa Schmidt,Vadodara,bike,3.8
3646,Matthew David,Valsad,scooter,4.2
3647,Stacey Pace,Deesa,bicycle,4.6
3648,Dr. Lori Williams MD,Surat,scooter,4.6
3649,Alejandro Barton,Palanpur,bike,4.2
3650,Monica Delacruz,Vapi,bicycle,4.1
3651,Charles Jones,Amreli,bicycle,4.5
3652,Christopher Jackson,Modasa,bike,3.7
3653,Amanda Ellison,Rajkot,scooter,3.5
3654,Charles Taylor,Porbandar,bicycle,4.1
